official_fantasy_player_id,internal_player_id,name,country,official_fantasy_position,official_price,priority,current_start_probability,current_expected_minutes,current_role_label,current_role_confidence,missing_fields,reason_for_targeting,recommended_action,source_gap_type,repo_evidence_status,planned_import_source_type,notes
1249,usa-cristian-roldan,Cristian Roldan,USA,MID,4.7,P2,0.22,24.1,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=24.1; club=Seattle Sounders; club_status=source_verified; club_role_confidence=high; club_minutes=2318; club_starts=26; no_source_backed_nt_starts_or_minutes_in_current_repo
1250,usa-sebastian-berhalter,Sebastian Berhalter,USA,MID,4.7,P2,0.22,24.1,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=24.1; club=Vancouver Whitecaps; club_status=source_verified; club_role_confidence=high; club_minutes=2774; club_starts=31; no_source_backed_nt_starts_or_minutes_in_current_repo
1530,cabo-verde-jamiro-monteiro,Jamiro Gregory Monteiro Alvarenga,Cabo Verde,MID,4.6,P2,0.2,22.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=22.8; club=PEC Zwolle; club_status=source_verified; club_role_confidence=high; club_minutes=1362; club_starts=17; no_source_backed_nt_starts_or_minutes_in_current_repo
298,cote-d-ivoire-christ-inao-oulai,Christ Inao Oulaï,Côte d'Ivoire,MID,4.6,P2,0.22,24.1,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=24.1; club=Trabzonspor; club_status=source_verified; club_role_confidence=high; club_minutes=2077; club_starts=24; no_source_backed_nt_starts_or_minutes_in_current_repo
2036,netherlands-robin-roefs,Robin Roefs,Netherlands,GK,4.6,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Sunderland; club_status=source_verified; club_role_confidence=high; club_minutes=2790; club_starts=31; no_source_backed_nt_starts_or_minutes_in_current_repo
1613,paraguay-oscar-romero,Óscar Romero,Paraguay,MID,4.6,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Huracán; club_status=source_verified; club_role_confidence=high; club_minutes=569; club_starts=7; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
508,france-brice-samba,Brice Samba,France,GK,4.5,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Rennes; club_status=source_verified; club_role_confidence=high; club_minutes=2880; club_starts=32; no_source_backed_nt_starts_or_minutes_in_current_repo
493,france-maxence-lacroix,Maxence Lacroix,France,DEF,4.5,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Crystal Palace; club_status=source_verified; club_role_confidence=high; club_minutes=2755; club_starts=31; no_source_backed_nt_starts_or_minutes_in_current_repo
1483,mexico-alexei-dominguez,Alexéi Domínguez,Mexico,FWD,4.5,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Pachuca; club_status=source_verified; club_role_confidence=high; club_minutes=1606; club_starts=19; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1479,mexico-elias-montiel,Elías Montiel,Mexico,MID,4.5,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Pachuca; club_status=source_verified; club_role_confidence=high; club_minutes=1520; club_starts=18; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
761,mexico-erick-sanchez,Érick Sánchez,Mexico,MID,4.5,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=América; club_status=source_verified; club_role_confidence=high; club_minutes=2053; club_starts=24; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1476,mexico-gilberto-mora,Gilberto Mora,Mexico,MID,4.5,P2,0.2,22.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=22.8; club=Tijuana; club_status=source_verified; club_role_confidence=high; club_minutes=1390; club_starts=17; no_source_backed_nt_starts_or_minutes_in_current_repo
2016,morocco-issa-diop,Issa Diop,Morocco,DEF,4.5,P2,0.2,24.4,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.4; club=West Ham United; club_status=source_verified; club_role_confidence=medium; club_minutes=815; club_starts=8; no_source_backed_nt_starts_or_minutes_in_current_repo
1689,paraguay-adrian-alcaraz,Adrián Alcaraz,Paraguay,FWD,4.5,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Olimpia; club_status=source_verified; club_role_confidence=high; club_minutes=1091; club_starts=11; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
997,saudi-arabia-sultan-mandash,Sultan bin Ahmed bin Mohammed Mandash,Saudi Arabia,FWD,4.5,P2,0.16,22.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,position_or_role_conflict,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.16; before_expected_minutes=22.6; club=Al-Hilal; club_status=source_verified; club_role_confidence=high; club_minutes=449; club_starts=4; no_source_backed_nt_starts_or_minutes_in_current_repo
1695,senegal-bara-sapoko-ndiaye,Bara Sapoko Ndiaye,Senegal,MID,4.5,P2,0.18,21.5,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.18; before_expected_minutes=21.5; club=Bayern Munich; club_status=source_verified; club_role_confidence=high; club_minutes=146; club_starts=2; no_source_backed_nt_starts_or_minutes_in_current_repo
1995,spain-eric-garcia,Eric García,Spain,DEF,4.5,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=FC Barcelona; club_status=source_verified; club_role_confidence=high; club_minutes=2761; club_starts=22; no_source_backed_nt_starts_or_minutes_in_current_repo
1218,uruguay-juan-manuel-sanabria,Juan Manuel Sanabria,Uruguay,MID,4.5,P2,0.2,22.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=22.8; club=Atlético San Luis; club_status=source_verified; club_role_confidence=high; club_minutes=1710; club_starts=19; no_source_backed_nt_starts_or_minutes_in_current_repo
300,cote-d-ivoire-wilfried-singo,Wilfried Singo,Côte d'Ivoire,DEF,4.4,P2,0.22,25.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=25.8; club=Galatasaray; club_status=source_verified; club_role_confidence=high; club_minutes=947; club_starts=11; no_source_backed_nt_starts_or_minutes_in_current_repo
362,curacao-brandley-kuwas,Brandley Kuwas,Curaçao,FWD,4.4,P2,0.2,24.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.8; club=FC Volendam; club_status=source_verified; club_role_confidence=high; club_minutes=2019; club_starts=23; no_source_backed_nt_starts_or_minutes_in_current_repo
585,haiti-derrick-etienne-jr,Derrick Etienne,Haiti,FWD,4.4,P2,0.18,23.7,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.18; before_expected_minutes=23.7; club=Toronto FC; club_status=source_verified; club_role_confidence=high; club_minutes=1042; club_starts=11; no_source_backed_nt_starts_or_minutes_in_current_repo
754,mexico-armando-gonzalez,Armando González,Mexico,FWD,4.4,P2,0.2,24.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.8; club=Guadalajara; club_status=source_verified; club_role_confidence=high; club_minutes=2451; club_starts=31; no_source_backed_nt_starts_or_minutes_in_current_repo
1049,senegal-ibrahim-mbaye,Ibrahim Mbaye,Senegal,FWD,4.4,P2,0.18,23.7,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.18; before_expected_minutes=23.7; club=PSG; club_status=source_verified; club_role_confidence=high; club_minutes=973; club_starts=10; no_source_backed_nt_starts_or_minutes_in_current_repo
1588,turkiye-demir-ege-tiknaz,Demir Ege Tiknaz,Türkiye,MID,4.4,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Braga; club_status=source_verified; club_role_confidence=medium; club_minutes=465; club_starts=5; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1227,uruguay-jose-maria-gimenez,José María Giménez,Uruguay,DEF,4.4,P2,0.22,25.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=25.8; club=Atlético Madrid; club_status=source_verified; club_role_confidence=high; club_minutes=1165; club_starts=9; no_source_backed_nt_starts_or_minutes_in_current_repo
1269,usa-max-arfsten,Max Arfsten,USA,FWD,4.4,P2,0.2,24.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,position_or_role_conflict,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.8; club=Columbus Crew; club_status=source_verified; club_role_confidence=high; club_minutes=2717; club_starts=31; no_source_backed_nt_starts_or_minutes_in_current_repo
47,argentina-juan-musso,Juan Musso,Argentina,GK,4.3,P2,0.1,8.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.1; before_expected_minutes=8.8; club=Atlético Madrid; club_status=source_verified; club_role_confidence=high; club_minutes=720; club_starts=1; no_source_backed_nt_starts_or_minutes_in_current_repo
1593,egypt-nabil-emad,Nabil Emad Aly El Mahdy,Egypt,MID,4.3,P2,0.2,22.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=22.8; club=Al Najma; club_status=source_verified; club_role_confidence=high; club_minutes=914; club_starts=12; no_source_backed_nt_starts_or_minutes_in_current_repo
1676,morocco-ayoube-amaimouni,Ayoube Amaimouni-Echghouyab,Morocco,FWD,4.3,P2,0.16,22.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.16; before_expected_minutes=22.6; club=Eintracht Frankfurt; club_status=source_verified; club_role_confidence=high; club_minutes=551; no_source_backed_nt_starts_or_minutes_in_current_repo
803,netherlands-jorrel-hato,Jorrel Hato,Netherlands,DEF,4.3,P2,0.22,25.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=25.8; club=Chelsea; club_status=source_verified; club_role_confidence=high; club_minutes=908; club_starts=9; no_source_backed_nt_starts_or_minutes_in_current_repo
2031,usa-sergino-dest,Sergiño Dest,USA,DEF,4.3,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=PSV Eindhoven; club_status=source_verified; club_role_confidence=high; club_minutes=2203; club_starts=26; no_source_backed_nt_starts_or_minutes_in_current_repo
170,brazil-leo-pereira,Leonardo Pereira,Brazil,DEF,4.2,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Flamengo; club_status=source_verified; club_role_confidence=high; club_minutes=3273; club_starts=37; no_source_backed_nt_starts_or_minutes_in_current_repo
420,ecuador-anthony-valencia,Anthony Valencia,Ecuador,MID,4.2,P2,0.2,22.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,position_or_role_conflict,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=22.8; club=Antwerp; club_status=source_verified; club_role_confidence=high; club_minutes=1326; club_starts=12; no_source_backed_nt_starts_or_minutes_in_current_repo
675,japan-keisuke-goto,Keisuke Goto,Japan,FWD,4.2,P2,0.2,24.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.8; club=Sint-Truiden; club_status=source_verified; club_role_confidence=high; club_minutes=2886; club_starts=32; no_source_backed_nt_starts_or_minutes_in_current_repo
906,paraguay-gustavo-caballero,Gustavo Caballero,Paraguay,FWD,4.2,P2,0.16,22.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.16; before_expected_minutes=22.6; club=Portsmouth; club_status=source_verified; club_role_confidence=medium; club_minutes=370; club_starts=2; no_source_backed_nt_starts_or_minutes_in_current_repo
1076,south-africa-thapelo-maseko,Thapelo Maseko,South Africa,FWD,4.2,P2,0.16,22.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.16; before_expected_minutes=22.6; club=AEL Limassol; club_status=source_verified; club_role_confidence=medium; club_minutes=103; club_starts=0; no_source_backed_nt_starts_or_minutes_in_current_repo
1996,spain-marc-pubill,Marc Pubill,Spain,DEF,4.2,P2,0.22,25.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=25.8; club=Atlético Madrid; club_status=source_verified; club_role_confidence=high; club_minutes=1377; club_starts=7; no_source_backed_nt_starts_or_minutes_in_current_repo
1154,switzerland-yvon-mvogo,Yvon Mvogo,Switzerland,GK,4.2,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Lorient; club_status=source_verified; club_role_confidence=high; club_minutes=2790; club_starts=31; no_source_backed_nt_starts_or_minutes_in_current_repo
1964,canada-moise-bombito,Moïse Bombito,Canada,DEF,4.1,P2,0.2,24.4,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.4; club=OGC Nice; club_status=source_verified; club_role_confidence=high; club_minutes=154; club_starts=2; no_source_backed_nt_starts_or_minutes_in_current_repo
2017,morocco-zakaria-el-ouahdi,Zakaria El Ouahdi,Morocco,DEF,4.1,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Genk; club_status=source_verified; club_role_confidence=high; club_minutes=2997; club_starts=34; no_source_backed_nt_starts_or_minutes_in_current_repo
922,portugal-tomas-araujo,Tomás Lemos Araújo,Portugal,DEF,4.1,P2,0.22,25.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=25.8; club=Benfica; club_status=source_verified; club_role_confidence=high; club_minutes=1683; club_starts=19; no_source_backed_nt_starts_or_minutes_in_current_repo
1035,senegal-el-hadji-malick-diouf,El Hadji Malick Diouf,Senegal,DEF,4.1,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=West Ham United; club_status=source_verified; club_role_confidence=high; club_minutes=2363; club_starts=26; no_source_backed_nt_starts_or_minutes_in_current_repo
1245,uruguay-fernando-muslera,Fernando Muslera,Uruguay,GK,4.1,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Estudiantes de La Plata; club_status=source_verified; club_role_confidence=high; club_minutes=2745; club_starts=31; no_source_backed_nt_starts_or_minutes_in_current_repo
1259,usa-chris-richards,Chris Richards,USA,DEF,4.1,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Crystal Palace; club_status=source_verified; club_role_confidence=high; club_minutes=2602; club_starts=29; no_source_backed_nt_starts_or_minutes_in_current_repo
1260,usa-joe-scally,Joe Scally,USA,DEF,4.1,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Borussia Mönchengladbach; club_status=source_verified; club_role_confidence=high; club_minutes=2615; club_starts=29; no_source_backed_nt_starts_or_minutes_in_current_repo
21,algeria-adil-boulbina,Adil Boulbina,Algeria,MID,4,P2,0.2,22.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,position_or_role_conflict,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=22.8; club=Al-Duhail; club_status=source_verified; club_role_confidence=high; club_minutes=1371; club_starts=16; no_source_backed_nt_starts_or_minutes_in_current_repo
1963,canada-alistair-johnston,Alistair Johnston,Canada,DEF,4,P2,0.2,24.4,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.4; club=Celtic FC; club_status=source_verified; club_role_confidence=high; club_minutes=501; club_starts=6; no_source_backed_nt_starts_or_minutes_in_current_repo
221,canada-derek-cornelius,Derek Cornelius,Canada,DEF,4,P2,0.2,24.4,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.4; club=Olympique de Marseille; club_status=source_verified; club_role_confidence=high; club_minutes=58; club_starts=0; no_source_backed_nt_starts_or_minutes_in_current_repo
235,canada-maxime-crepeau,Maxime Crépeau,Canada,GK,4,P2,0.12,10.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.12; before_expected_minutes=10.6; club=Orlando City SC; club_status=source_verified; club_role_confidence=high; club_minutes=1260; club_starts=14; no_source_backed_nt_starts_or_minutes_in_current_repo
263,colombia-david-ospina,David Ospina,Colombia,GK,4,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Atlético Nacional; club_status=source_verified; club_role_confidence=high; club_minutes=2790; club_starts=31; no_source_backed_nt_starts_or_minutes_in_current_repo
421,ecuador-jeremy-arevalo,Jeremy Arévalo,Ecuador,FWD,4,P2,0.16,22.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.16; before_expected_minutes=22.6; club=VfB Stuttgart; club_status=source_verified; club_role_confidence=high; club_minutes=21; club_starts=0; no_source_backed_nt_starts_or_minutes_in_current_repo
479,england-james-trafford,James Trafford,England,GK,4,P2,0.1,8.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.1; before_expected_minutes=8.8; club=Manchester City; club_status=source_verified; club_role_confidence=high; club_minutes=270; club_starts=3; no_source_backed_nt_starts_or_minutes_in_current_repo
676,japan-kento-shiogai,Kento Shiogai,Japan,FWD,4,P2,0.16,22.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.16; before_expected_minutes=22.6; club=VfL Wolfsburg; club_status=source_verified; club_role_confidence=high; club_minutes=292; club_starts=2; no_source_backed_nt_starts_or_minutes_in_current_repo
